country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Canada,1785,CAN,,,,,0.004,,,,,,,,,,,,0.004,,,,,,0.004,,0.004,,0.000,,0.000,,,,,,0.000,,,,,,,,,,0.000,,,,,,0.020,,0.020,,0.001,,0.001,,,,,,,,,,,,,,,,,,,
Canada,1786,CAN,,,,,0.004,0.000,0.000,,,,,,,,,,0.004,,,,,,0.007,,0.007,,0.000,,0.000,,,,,,0.000,,,,,,,,,,0.000,,,,,,0.020,,0.020,,0.002,,0.002,,,,,,,,,,,,,,,,,,,
Canada,1787,CAN,,,,,0.004,0.000,0.000,,,,,,,,,,0.004,,,,,,0.011,,0.011,,0.000,,0.000,,,,,,0.000,,,,,,,,,,0.000,,,,,,0.019,,0.019,,0.002,,0.002,,,,,,,,,,,,,,,,,,,
Canada,1788,CAN,,,,,0.004,0.000,0.000,,,,,,,,,,0.004,,,,,,0.015,,0.015,,0.000,,0.000,,,,,,0.000,,,,,,,,,,0.000,,,,,,0.019,,0.019,,0.003,,0.003,,,,,,,,,,,,,,,,,,,
Canada,1789,CAN,,,,,0.004,0.000,0.000,,,,,,,,,,0.004,,,,,,0.018,,0.018,,0.000,,0.000,,,,,,0.000,,,,,,,,,,0.000,,,,,,0.018,,0.018,,0.003,,0.003,,,,,,,,,,,,,,,,,,,
Canada,1790,CAN,816554,,,,0.004,0.000,0.000,,,,,,,0.004,,,0.004,0.004,,,,,0.022,,0.022,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.018,,0.018,,0.004,,0.004,,,,,,,,,,,,,,,,,,,
Canada,1791,CAN,,,,,0.004,0.000,0.000,,,,,,,,,,0.004,,,,,,0.026,,0.026,,0.000,,0.000,,,,,,0.000,,,,,,,,,,0.000,,,,,,0.018,,0.018,,0.004,,0.004,,,,,,,,,,,,,,,,,,,
Canada,1792,CAN,,,,,0.004,0.000,0.000,,,,,,,,,,0.004,,,,,,0.029,,0.029,,0.000,,0.000,,,,,,0.000,,,,,,,,,,0.000,,,,,,0.017,,0.017,,0.005,,0.005,,,,,,,,,,,,,,,,,,,
Canada,1793,CAN,,,,,0.004,0.000,0.000,,,,,,,,,,0.004,,,,,,0.033,,0.033,,0.000,,0.000,,,,,,0.000,,,,,,,,,,0.000,,,,,,0.016,,0.016,,0.005,,0.005,,,,,,,,,,,,,,,,,,,
Canada,1794,CAN,,,,,0.004,0.000,0.000,,,,,,,,,,0.004,,,,,,0.037,,0.037,,0.000,,0.000,,,,,,0.000,,,,,,,,,,0.000,,,,,,0.016,,0.016,,0.006,,0.006,,,,,,,,,,,,,,,,,,,
Canada,1795,CAN,,,,,0.004,0.000,0.000,,,,,,,,,,0.004,,,,,,0.040,,0.040,,0.000,,0.000,,,,,,0.000,,,,,,,,,,0.000,,,,,,0.016,,0.016,,0.006,,0.006,,,,,,,,,,,,,,,,,,,
Canada,1796,CAN,,,,,0.004,0.000,0.000,,,,,,,,,,0.004,,,,,,0.044,,0.044,,0.000,,0.000,,,,,,0.000,,,,,,,,,,0.000,,,,,,0.017,,0.017,,0.006,,0.006,,,,,,,,,,,,,,,,,,,
Canada,1797,CAN,,,,,0.004,0.000,0.000,,,,,,,,,,0.004,,,,,,0.048,,0.048,,0.000,,0.000,,,,,,0.000,,,,,,,,,,0.000,,,,,,0.017,,0.017,,0.007,,0.007,,,,,,,,,,,,,,,,,,,
Canada,1798,CAN,,,,,0.004,0.000,0.000,,,,,,,,,,0.004,,,,,,0.051,,0.051,,0.000,,0.000,,,,,,0.000,,,,,,,,,,0.000,,,,,,0.016,,0.016,,0.007,,0.007,,,,,,,,,,,,,,,,,,,
Canada,1799,CAN,,,,,0.004,0.000,0.000,,,,,,,,,,0.004,,,,,,0.055,,0.055,,0.000,,0.000,,,,,,0.000,,,,,,,,,,0.000,,,,,,0.013,,0.013,,0.007,,0.007,,,,,,,,,,,,,,,,,,,
Canada,1800,CAN,500000,,,,0.004,0.000,0.000,,,,,,,0.007,,,0.004,0.007,,,,,0.059,,0.059,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.011,,0.011,,0.007,,0.007,,,,,,,,,,,,,,,,,,,
Canada,1801,CAN,512396,,,,0.004,0.000,0.000,,,,,,,0.007,,,0.004,0.007,,,,,0.062,,0.062,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.011,,0.011,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1802,CAN,525100,,,,0.004,0.000,0.000,,,,,,,0.007,,,0.004,0.007,,,,,0.066,,0.066,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.009,,0.009,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1803,CAN,538119,,,,0.004,0.000,0.000,,,,,,,0.007,,,0.004,0.007,,,,,0.070,,0.070,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.012,,0.012,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1804,CAN,551460,,,,0.004,0.000,0.000,,,,,,,0.007,,,0.004,0.007,,,,,0.073,,0.073,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.012,,0.012,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1805,CAN,565132,,,,0.004,0.000,0.000,,,,,,,0.006,,,0.004,0.006,,,,,0.077,,0.077,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.012,,0.012,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1806,CAN,579143,,,,0.004,0.000,0.000,,,,,,,0.006,,,0.004,0.006,,,,,0.081,,0.081,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.011,,0.011,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1807,CAN,593502,,,,0.004,0.000,0.000,,,,,,,0.006,,,0.004,0.006,,,,,0.084,,0.084,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.010,,0.010,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1808,CAN,608216,,,,0.004,0.000,0.000,,,,,,,0.006,,,0.004,0.006,,,,,0.088,,0.088,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.010,,0.010,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1809,CAN,623296,,,,0.004,0.000,0.000,,,,,,,0.006,,,0.004,0.006,,,,,0.092,,0.092,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.010,,0.010,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1810,CAN,639132,,,,0.004,0.000,0.000,,,,,,,0.006,,,0.004,0.006,,,,,0.095,,0.095,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.009,,0.009,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1811,CAN,654978,,,,0.004,0.000,0.000,,,,,,,0.006,,,0.004,0.006,,,,,0.099,,0.099,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.009,,0.009,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1812,CAN,671216,,,,0.004,0.000,0.000,,,,,,,0.005,,,0.004,0.005,,,,,0.103,,0.103,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.009,,0.009,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1813,CAN,687858,,,,0.004,0.000,0.000,,,,,,,0.005,,,0.004,0.005,,,,,0.106,,0.106,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.009,,0.009,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1814,CAN,704911,,,,0.004,0.000,0.000,,,,,,,0.005,,,0.004,0.005,,,,,0.110,,0.110,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.009,,0.009,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1815,CAN,722388,,,,0.004,0.000,0.000,,,,,,,0.005,,,0.004,0.005,,,,,0.114,,0.114,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.008,,0.008,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1816,CAN,740298,,,,0.004,0.000,0.000,,,,,,,0.005,,,0.004,0.005,,,,,0.117,,0.117,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.008,,0.008,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1817,CAN,758652,,,,0.004,0.000,0.000,,,,,,,0.005,,,0.004,0.005,,,,,0.121,,0.121,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.007,,0.007,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1818,CAN,777461,,,,0.004,0.000,0.000,,,,,,,0.005,,,0.004,0.005,,,,,0.125,,0.125,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.007,,0.007,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1819,CAN,798664,,,,0.004,0.000,0.000,,,,,,,0.005,,,0.004,0.005,,,,,0.128,,0.128,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.007,,0.007,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1820,CAN,822390,1175856000,,,0.004,0.000,0.000,,,,,,,0.004,0.003,,0.004,0.004,,,,,0.132,,0.132,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.007,,0.007,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1821,CAN,848776,,,,0.004,0.000,0.000,,,,,,,0.004,,,0.004,0.004,,,,,0.136,,0.136,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.007,,0.007,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1822,CAN,877963,,,,0.004,0.000,0.000,,,,,,,0.004,,,0.004,0.004,,,,,0.139,,0.139,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.007,,0.007,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1823,CAN,910099,,,,0.004,0.000,0.000,,,,,,,0.004,,,0.004,0.004,,,,,0.143,,0.143,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.007,,0.007,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1824,CAN,943411,,,,0.004,0.000,0.000,,,,,,,0.004,,,0.004,0.004,,,,,0.147,,0.147,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.006,,0.006,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1825,CAN,977943,,,,0.004,0.000,0.000,,,,,,,0.004,,,0.004,0.004,,,,,0.150,,0.150,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.006,,0.006,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1826,CAN,1013738,,,,0.004,0.000,0.000,,,,,,,0.004,,,0.004,0.004,,,,,0.154,,0.154,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.006,,0.006,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1827,CAN,1050844,,,,0.004,0.000,0.000,,,,,,,0.003,,,0.004,0.003,,,,,0.158,,0.158,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.006,,0.006,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1828,CAN,1089308,,,,0.004,0.000,0.000,,,,,,,0.003,,,0.004,0.003,,,,,0.161,,0.161,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.005,,0.005,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1829,CAN,1129501,,,,0.004,0.000,0.000,,,,,,,0.003,,,0.004,0.003,,,,,0.165,,0.165,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.006,,0.006,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1830,CAN,1171497,1863386000,,,0.004,0.000,0.000,,,,,,,0.003,0.002,,0.004,0.003,,,,,0.169,,0.169,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.004,,0.004,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1831,CAN,1215377,,,,0.004,0.000,0.000,,,,,,,0.003,,,0.004,0.003,,,,,0.172,,0.172,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.004,,0.004,,0.007,,0.007,,,,,,,,,,,,,,,,,,,
Canada,1832,CAN,1261221,,,,0.004,0.000,0.000,,,,,,,0.003,,,0.004,0.003,,,,,0.176,,0.176,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.004,,0.004,,0.007,,0.007,,,,,,,,,,,,,,,,,,,
Canada,1833,CAN,1309115,,,,0.004,0.000,0.000,,,,,,,0.003,,,0.004,0.003,,,,,0.180,,0.180,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.004,,0.004,,0.007,,0.007,,,,,,,,,,,,,,,,,,,
Canada,1834,CAN,1358828,,,,0.004,0.000,0.000,,,,,,,0.003,,,0.004,0.003,,,,,0.183,,0.183,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.004,,0.004,,0.007,,0.007,,,,,,,,,,,,,,,,,,,
Canada,1835,CAN,1410429,,,,0.004,0.000,0.000,,,,,,,0.003,,,0.004,0.003,,,,,0.187,,0.187,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.004,,0.004,,0.007,,0.007,,,,,,,,,,,,,,,,,,,
Canada,1836,CAN,1463990,,,,0.004,0.000,0.000,,,,,,,0.003,,,0.004,0.003,,,,,0.191,,0.191,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.003,,0.003,,0.007,,0.007,,,,,,,,,,,,,,,,,,,
Canada,1837,CAN,1519584,,,,0.004,0.000,0.000,,,,,,,0.002,,,0.004,0.002,,,,,0.194,,0.194,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.003,,0.003,,0.007,,0.007,,,,,,,,,,,,,,,,,,,
Canada,1838,CAN,1577290,,,,0.004,0.000,0.000,,,,,,,0.002,,,0.004,0.002,,,,,0.198,,0.198,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.003,,0.003,,0.007,,0.007,,,,,,,,,,,,,,,,,,,
Canada,1839,CAN,1637493,,,,0.004,0.000,0.000,,,,,,,0.002,,,0.004,0.002,,,,,0.202,,0.202,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.003,,0.003,,0.007,,0.007,,,,,,,,,,,,,,,,,,,
Canada,1840,CAN,1700301,3142844000,,,0.004,0.000,0.000,,,,,,,0.002,0.001,,0.004,0.002,,,,,0.205,,0.205,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.003,,0.003,,0.006,,0.006,,,,,,,,,,,,,,,,,,,
Canada,1841,CAN,1765826,,,,0.004,0.000,0.000,,,,,,,0.002,,,0.004,0.002,,,,,0.209,,0.209,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.003,,0.003,,0.006,,0.006,,,,,,,,,,,,,,,,,,,
Canada,1842,CAN,1834182,,,,0.004,0.000,0.000,,,,,,,0.002,,,0.004,0.002,,,,,0.213,,0.213,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.003,,0.003,,0.006,,0.006,,,,,,,,,,,,,,,,,,,
Canada,1843,CAN,1905491,,,,0.004,0.000,0.000,,,,,,,0.002,,,0.004,0.002,,,,,0.216,,0.216,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.003,,0.003,,0.006,,0.006,,,,,,,,,,,,,,,,,,,
Canada,1844,CAN,1979572,,,,0.004,0.000,0.000,,,,,,,0.002,,,0.004,0.002,,,,,0.220,,0.220,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.003,,0.003,,0.006,,0.006,,,,,,,,,,,,,,,,,,,
Canada,1845,CAN,2056533,,,,0.004,0.000,0.000,,,,,,,0.002,,,0.004,0.002,,,,,0.224,,0.224,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.002,,0.002,,0.006,,0.006,,,,,,,,,,,,,,,,,,,
Canada,1846,CAN,2136487,,,,0.026,0.022,600.000,,,,,,,0.012,,,0.026,0.012,,,,,0.249,,0.249,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.016,,0.016,,0.006,,0.006,,,,,,,,,,,,,,,,,,,
Canada,1847,CAN,2219548,,,,0.033,0.007,28.571,,,,,,,0.015,,,0.033,0.015,,,,,0.282,,0.282,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.019,,0.019,,0.007,,0.007,,,,,,,,,,,,,,,,,,,
Canada,1848,CAN,2305839,,,,0.040,0.007,22.222,,,,,,,0.017,,,0.040,0.017,,,,,0.322,,0.322,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.023,,0.023,,0.007,,0.007,,,,,,,,,,,,,,,,,,,
Canada,1849,CAN,2391522,,,,0.048,0.007,18.182,,,,,,,0.020,,,0.048,0.020,,,,,0.370,,0.370,,0.000,,0.000,,,,,,0.000,0.000,,,,,,,,,0.000,0.000,,,,,0.026,,0.026,,0.008,,0.008,,,,,,,,,,,,,,,,,,,
Canada,1850,CAN,2476448,5268200000,,,0.059,0.011,23.077,70.272,,,28.376,13.339,,0.024,0.011,,0.059,0.024,,,,,0.429,70.272,0.429,,0.000,70.213,0.000,,,,,,0.000,0.000,3.379,29.384,70.213,28.352,9.808,3.961,3.370,1.361,0.000,0.000,,,,,0.030,2.414,0.030,,0.009,2.414,0.009,,,2.587,,,,,2.587,,,,,,,,72.768,8.369,,
Canada,1851,CAN,2559525,,,,0.070,0.011,18.750,75.321,5.049,7.185,29.428,,,0.027,,,0.070,0.027,,,,,0.498,145.593,0.498,,0.000,145.465,0.000,,,,,,0.000,0.000,3.218,29.710,75.252,29.401,9.773,3.818,3.428,1.339,0.000,0.000,,,,,0.035,2.494,0.035,,0.010,2.455,0.010,,,2.628,,,,,2.668,,,2.129,0.000,0.000,0.000,0.000,76.044,8.236,,
Canada,1852,CAN,2641465,,,,0.084,0.015,21.053,79.096,3.775,5.012,29.944,,,0.032,,,0.084,0.032,,,,,0.583,224.690,0.583,,0.000,224.477,0.000,,,,,,0.000,0.000,3.158,29.908,79.012,29.912,9.972,3.775,3.485,1.319,0.000,0.000,,,,,0.041,2.531,0.041,,0.011,2.481,0.011,,,2.656,,,,,2.708,,,2.136,0.000,0.000,0.000,0.000,79.000,8.341,,
Canada,1853,CAN,2722093,,,,0.103,0.018,21.739,81.126,2.030,2.566,29.803,,,0.038,,,0.103,0.038,,,,,0.685,305.816,0.685,,0.000,305.501,0.000,,,,,,0.000,0.000,3.167,29.604,81.024,29.765,10.341,3.799,3.541,1.301,0.000,0.000,,,,,0.047,2.573,0.047,,0.013,2.505,0.013,,,2.683,,,,,2.760,,,2.149,0.000,0.000,0.000,0.000,80.585,8.620,,
Canada,1854,CAN,2805181,,,,0.125,0.022,21.429,85.535,4.409,5.435,30.492,,,0.044,,,0.125,0.044,,,,,0.810,391.351,0.810,,0.000,390.911,0.000,,,,,,0.000,0.000,3.176,30.185,85.411,30.447,10.719,3.821,3.593,1.281,0.000,0.000,,,,,0.049,2.648,0.049,,0.014,2.535,0.014,,,2.722,,,,,2.870,,,2.169,0.000,0.000,0.000,0.000,84.675,8.910,,
Canada,1855,CAN,2890805,,,,0.150,0.026,20.588,91.395,5.859,6.850,31.616,,,0.052,,,0.150,0.052,,,,,0.960,482.746,0.960,,0.000,482.156,0.000,,,,,,0.000,0.000,3.186,31.238,91.244,31.564,11.104,3.841,3.642,1.260,0.000,0.000,,,,,0.058,2.780,0.058,,0.016,2.578,0.016,,,2.772,0.000,,,,3.014,0.000,,2.204,0.000,0.000,0.000,0.000,90.303,9.211,,
Canada,1856,CAN,2979043,,,,0.180,0.029,19.512,90.328,-1.067,-1.167,30.321,,,0.060,,,0.180,0.060,,,,,1.140,573.074,1.140,,0.000,572.304,0.000,,,,,,0.000,0.000,3.197,29.908,90.148,30.261,11.497,3.859,3.687,1.238,0.000,0.000,,,,,0.065,2.719,0.065,,0.018,2.599,0.018,,,2.801,0.000,,,,2.962,0.000,,2.222,0.000,0.000,0.000,0.000,89.097,9.524,,
Canada,1857,CAN,3069973,,,,0.216,0.037,20.408,92.671,2.343,2.594,30.186,,,0.070,,,0.216,0.070,,,,,1.356,665.744,1.356,,0.000,664.759,0.000,,,,,,0.000,0.000,3.209,29.766,92.454,30.116,11.900,3.876,3.727,1.214,0.000,0.000,,,,,0.077,2.748,0.077,,0.021,2.619,0.021,,,2.826,0.000,,,,2.990,0.000,,2.240,0.000,0.000,0.000,0.000,91.380,9.853,,
Canada,1858,CAN,3163678,,,,0.264,0.048,22.034,95.282,2.612,2.818,30.118,,,0.083,,,0.264,0.083,,,,,1.619,761.026,1.619,,0.000,759.777,0.000,,,,,,0.000,0.000,3.224,29.713,95.018,30.034,12.311,3.891,3.761,1.189,0.000,0.000,,,,,0.092,2.804,0.092,,0.024,2.641,0.024,,,2.852,0.000,,,,3.053,0.000,,2.262,0.000,0.000,0.000,0.000,94.002,10.201,,
Canada,1859,CAN,3247283,,,,0.315,0.051,19.444,98.657,3.375,3.542,30.381,,,0.097,,,0.315,0.097,,,,,1.935,859.684,1.935,,0.000,858.119,0.000,,,,,,0.000,0.000,3.252,30.009,98.342,30.284,12.731,3.921,3.788,1.167,0.000,0.000,,,,,0.104,2.853,0.104,,0.027,2.663,0.027,,,2.880,0.000,,,,3.116,0.000,,2.285,0.000,0.000,0.000,0.000,97.447,10.561,,
Canada,1860,CAN,3320338,7792497000,,,0.381,0.066,20.930,108.685,10.028,10.165,32.733,13.947,,0.115,0.049,,0.381,0.115,,,,,2.316,968.369,2.316,,0.000,966.424,0.000,,,,,,0.000,0.000,3.296,31.547,108.304,32.618,13.162,3.964,3.808,1.147,0.000,0.000,,,,,0.115,3.367,0.115,,0.031,2.727,0.031,,,2.956,0.000,,,,3.740,0.000,,2.332,0.000,0.000,0.000,0.000,104.747,10.945,,
Canada,1861,CAN,3382380,,,,0.458,0.077,20.192,112.688,4.003,3.683,33.316,,,0.135,,,0.458,0.135,,,,,2.774,1081.057,2.774,,0.000,1078.654,0.000,,,,,,0.000,0.000,3.140,31.713,112.230,33.181,12.813,3.788,3.824,1.130,0.000,0.000,,,,,0.131,3.617,0.132,,0.036,2.799,0.036,,,3.042,0.000,,,,4.057,0.000,,2.376,0.000,0.000,0.001,0.000,107.265,10.621,,
Canada,1862,CAN,3432927,,,,0.561,0.103,22.400,115.457,2.769,2.457,33.632,,,0.163,,,0.553,0.161,,,,,3.334,1196.515,3.327,,0.000,1193.550,0.007,,,,,,0.000,0.000,3.146,31.863,114.897,33.469,12.941,3.770,3.838,1.118,0.007,0.002,,,,,0.157,3.788,0.156,,0.041,2.871,0.041,,,3.129,0.256,,,,4.268,0.524,,2.419,0.000,0.000,0.001,0.000,109.384,10.800,,
Canada,1863,CAN,3471484,,,,0.703,0.143,25.490,118.203,2.746,2.378,34.050,,,0.203,,,0.670,0.193,,,,,4.038,1314.718,3.997,,0.000,1311.050,0.040,,,,,,0.000,0.000,3.174,32.150,117.500,33.847,13.070,3.765,3.851,1.109,0.033,0.010,,,,,0.185,3.885,0.177,,0.048,2.940,0.047,,,3.212,0.975,,,,4.413,2.564,,2.457,0.000,0.000,0.001,0.000,111.607,11.019,,
Canada,1864,CAN,3510473,,,,0.843,0.139,19.792,122.609,4.406,3.728,34.927,,,0.240,,,0.806,0.230,,,,,4.880,1437.327,4.803,,0.000,1432.817,0.077,,,,,,0.000,0.000,3.199,32.922,121.767,34.687,13.195,3.759,3.864,1.101,0.037,0.010,,,,,0.206,3.960,0.197,,0.055,3.006,0.054,,,3.294,1.466,,,,4.532,3.301,,2.492,0.000,0.001,0.001,0.000,115.573,11.231,,
Canada,1865,CAN,3549900,,,,1.019,0.176,20.870,124.237,1.628,1.328,34.997,,,0.287,,,0.971,0.274,,,,,5.899,1561.564,5.774,,0.000,1556.035,0.125,,,,,,0.000,0.000,3.235,32.895,123.218,34.710,13.325,3.754,3.877,1.092,0.048,0.013,,,,,0.234,4.083,0.224,,0.063,3.071,0.062,,,3.375,1.896,,,,4.724,3.609,,2.525,0.000,0.001,0.001,0.000,116.775,11.484,,
Canada,1866,CAN,3589769,,,,1.242,0.224,21.942,125.302,1.065,0.857,34.905,,,0.346,,,1.172,0.327,,,,,7.141,1686.865,6.947,,0.000,1680.094,0.194,,,,,,0.000,0.000,3.693,33.138,124.059,34.559,14.928,4.158,3.890,1.084,0.070,0.019,,,,,0.277,4.081,0.262,,0.073,3.128,0.071,,,3.448,2.278,,,,4.733,3.567,,2.562,0.000,0.001,0.001,0.000,118.957,13.258,,
Canada,1867,CAN,3630086,,,,1.594,0.352,28.319,128.202,2.900,2.315,35.316,,,0.439,,,1.517,0.418,,,,,8.735,1815.067,8.464,,0.000,1806.702,0.271,,,,,,0.000,0.000,3.367,33.084,126.608,34.877,13.592,3.744,3.903,1.075,0.077,0.021,,,,,0.331,4.195,0.317,,0.085,3.186,0.083,,,3.522,2.580,,,,4.917,3.877,,2.588,0.000,0.001,0.001,0.000,120.099,12.221,,
